Projeto;Ementa;Palavras-chave;Promoventes
PL 65/2002;"""DENOMINA RUAS DE LOTEAMENTO DENOMINADO  VILA AIROSA, AR-JT.""";ADMINISTRACAO REGIONAL DO JACANA / TREMEMBE | AIRTON SENNA ( RUA ) | ALTERACAO | ANDORINHAS MIGRATORIAS ( RUA DAS ) | BEM TE VIS DO IMPERADOR ( RUA ) | C ( RUA ) | CANARIOS DA TERRA ( RUA DOS ) | CARDEAIS DO CAMPO ( RUA DOS ) | COLIBRIS DA SERRA ( RUA DOS ) | CRUZ DE MALTA ( RUA ) ( TREMEMBE ) | D ( RUA ) | DENOMINACAO | EMAS DO CERRADO ( RUA DAS ) | FERNAO DIAS ( RODOVIA ) | G ( RUA ) | GAIVOTAS ATLANTICAS ( RUA DAS ) | H ( RUA ) | H ( RUA PROJETADA ) | HARPIAS AMAZONENSES ( RUA DAS ) | HORIZONTE ( RUA DO ) | I ( RUA ) | JURITIS PAULISTAS ( RUA DAS ) | LOGRADOURO PUBLICO | LOTEAMENTO | PARDAIS ( RUA DOS ) | QUIRINOS ( RUA DOS ) | ROUXINOIS AMARELOS ( RUA DOS ) | RUA PARTICULAR | SABIAS DA CANTAREIRA ( RUA DOS ) | SAO JORGE ( RUA ) ( VILA AIROSA ) | SAURAS ( RUA DOS ) | TAIACUS ( RUA DOS ) | TREMEMBE ( DISTRITO ) | VIANA ( RUA ) | VILA AIROSA | ZONA NORTE;Ver. ANA MARTINS (PC DO B)
PL 64/2002;"""INSTITUI O 'DIA DA IMIGRAÇÃO CHINESA', E A INCLUI NO CALENDÁRIO OFICIAL DE DATAS E EVENTOS DO MUNICÍPIO DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS.""";CALENDARIO OFICIAL DE EVENTOS | DATA COMEMORATIVA | DIA DA IMIGRACAO CHINESA | IMIGRACAO CHINESA;Ver. WILLIAM WOO (PSDB)
PL 63/2002;"""DISPÕE SOBRE A PROIBIÇÃO DE INSTALAÇÃO DE PARADA  OU PONTO DE ÔNIBUS DE VIAGENS EM TODA EXTENSÃO DO  MUNI- CÍPIO DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS.""";ESTACAO RODOVIARIA IRREGULAR | ONIBUS INTERMUNICIPAL | PARADA DE ONIBUS | PONTO DE ONIBUS | PROIBICAO | TRANSPORTE IRREGULAR;Ver. WADIH MUTRAN (PDT)
PL 62/2002;"""DISPÕE SOBRE O USO DE UNIFORMES PELOS ALUNOS E SOBRE O USO DE CRACHÁS PELOS SERVIDORES  DA  REDE MUNICIPAL DE ENSINO.""";CRACHA | ENSINO MUNICIPAL | ESTUDANTE | IDENTIFICACAO | LEI 13.371/2002 | PROFESSOR | SEGURANCA | SERVIDOR | UNIFORME | UTILIZACAO;Ver. GOULART (PSD)
PL 61/2002;DISPÕE SOBRE O FUNDO MUNICIPAL DE SAÚDE - FMS, REVOGA A LEI N. 10.830, DE 4 DE JANEIRO DE 1990, E DÁ OUTRAS PROVIDÊNCIAS.               ***  REGIME DE URGÊNCIA  *** (em regime de urgência);CONSELHO MUNICIPAL DE SAUDE | EMENDA CONSTITUCIONAL 029/2000 | FUNDO MUNICIPAL DE SAUDE | LEI 10.830/1990 | LEI 13.563/2003 | RECURSOS FINANCEIROS | REVOGACAO | SAUDE ( ASSUNTO GERAL ) | SISTEMA UNICO DE SAUDE;Executivo - MARTA SUPLICY
PL 60/2002;"""DESINCORPORA DA CLASSE DOS BENS DE USO COMUM DO POVO ÁREAS DE PROPRIEDADE MUNICIPAL SITUADAS NO JAGUARÉ, E DÁ OUTRAS PROVIDÊNCIAS.""";AREA MUNICIPAL | BENS DE USO COMUM | BENS DOMINIAIS | CONJUNTO HABITACIONAL | DECRETO 34.049/1994 | DESAFETACAO | DESINCORPORACAO | FAVELA VOTORANTIM / MADEIRIT | HABITACAO DE INTERESSE SOCIAL | I ( VIELA ) | JAGUARE ( DISTRITO ) | JOSE CESAR DE OLIVEIRA ( AVENIDA ) | MANUEL BANDEIRA ( AVENIDA ) | PROGRAMA DE URBANIZACAO VERTICALIZACAO DE FAVELAS | PROJETO CINGAPURA | PROJETO HABITACIONAL;Executivo - MARTA SUPLICY
PL 59/2002;"""DISPÕE SOBRE O ACESSO DE PESSOAS PORTADORAS DE DEFI- CIÊNCIA A CARGOS E EMPREGOS PÚBLICOS DA PREFEITURA DO MUNICÍPIO DE SÃO PAULO, NOS LIMITES QUE ESPECIFICA, E DÁ OUTRAS PROVIDÊNCIAS."" (em regime de urgência)";CARGO | COMPATIBILIDADE | CONCURSO PUBLICO | DEFICIENTE AUDITIVO | DEFICIENTE FISICO | DEFICIENTE MENTAL | DEFICIENTE VISUAL | EMPREGO PUBLICO | FUNCAO | LEI 11.276/1992 | LEI 13.398/2002 | PESSOA COM DEFICIENCIA | REVOGACAO | SERVIDOR | VAGA;Executivo - MARTA SUPLICY
PL 58/2002;"""DISPÕE SOBRE A OBRIGATORIEDADE DE EXAME DE  AUDIOME- TRIA NAS ESCOLAS PÚBLICAS MUNICIPAIS E DÁ OUTRAS PRO- VIDÊNCIAS.""";DEFICIENCIA AUDITIVA | DIAGNOSTICO | ENSINO MUNICIPAL | ESCOLA MUNICIPAL | ESTUDANTE | PESSOA COM DEFICIENCIA | PREVENCAO | SAUDE AUDITIVA | SAUDE ESCOLAR;Ver. GILBERTO NATALINI (S/PARTIDO)
PL 57/2002;"""DISPÕE SOBRE A REDUÇÃO DE  50%  NO VALOR  DAS MULTAS LEVES, COMO COMPENSAÇÃO PARA  O  RODÍZIO MUNICIPAL, E DÁ OUTRAS PROVIDÊNCIAS.""";COMPENSACAO | DESCONTO | MULTA | REDUCAO | RODIZIO DE VEICULOS | TRANSITO | VALOR;Ver. EDIVALDO ESTIMA (CIDADANIA)
PL 56/2002;"""DENOMINA TRAVESSA JOSÉ AUGUSTO SIMÕES CABETE, O  LO- GRADOURO PÚBLICO INOMINADO SITUADO  NO  DISTRITO   DA PENHA.""";ADMINISTRACAO REGIONAL DA PENHA | CANGAIBA ( DISTRITO ) | DENOMINACAO | JOSE AUGUSTO SIMOES CABETE ( TRAVESSA ) | LOGRADOURO PUBLICO | PENHA ( DISTRITO ) | VIRGILIO MACHADO ( RUA DOUTOR );Ver. TONINHO PAIVA (PL)
PL 55/2002;"""DENOMINA DOUTOR ANTONIO  DA  SILVEIRA E OLIVEIRA   A UNIDADE BÁSICA DE SAÚDE DE VILA FORMOSA.""";BENS MUNICIPAIS | DENOMINACAO | POSTO DE SAUDE | UBS DOUTOR ANTONIO DA SILVEIRA E OLIVEIRA | UBS VILA FORMOSA | VILA FORMOSA ( DISTRITO );Ver. TONINHO PAIVA (PL)
PL 54/2002;"""ALTERA REDAÇÃO INCISO III DO ARTIGO  58  DA  LEI  N. 8.989, DE 29 DE OUTUBRO DE 1979."" (PERMITE A ACUMULAÇÃO DE DOIS CARGOS OU EMPREGOS  PÚ- BLICOS PRIVATIVOS DE PROFISSIONAIS DA SAÚDE COM  PRO- FISSÃO REGULAMENTADA.)";ACUMULACAO | ALTERACAO | CARGO | EMPREGO PUBLICO | ESTATUTO DOS FUNCIONARIOS PUBLICOS DO MUNICIPIO | LEI 08.989/1979 | MEDICO | PROFISSIONAL DE SAUDE | SAUDE ( ASSUNTO GERAL ) | SERVIDOR;Ver. CARLOS NEDER (PT)
PL 53/2002;"""DENOMINA PRAÇA JOSÉ AMÉLIO,  O  ESPAÇO INOMINADO  NA CONFLUÊNCIA DA RUA TABIMA E RUA CABAXI - JARDIM  LEO- NIDAS MOREIRA - CADLOG 377473.""";ADMINISTRACAO REGIONAL DE CAMPO LIMPO | CABAXI ( RUA ) | CAMPO LIMPO ( DISTRITO ) | DENOMINACAO | JARDIM LEONIDAS MOREIRA | JOSE AMELIO ( PRACA ) | LOGRADOURO PUBLICO | PRACA PUBLICA | TABIMA ( RUA );Ver. ANTONIO CARLOS RODRIGUES (PL)
PL 52/2002;"""DISPÕE SOBRE A GARANTIA DE ATENDIMENTO ESPECIALIZADO NA REDE DE SAÚDE PÚBLICA MUNICIPAL ÀS VÍTIMAS DE VIO- LÊNCIA.""";ATENDIMENTO DIFERENCIADO | GARANTIA | REDE MUNICIPAL DE SAUDE | VIOLENCIA | VITIMA;Ver. CARLOS NEDER (PT)Ver. LUCILA PIZANI GONÇALVES (PT)
PL 51/2002;"""DISPÕE  SOBRE A CRIAÇÃO  DO  PROGRAMA DE INFORMAÇÕES SOBRE VÍTIMAS DE VIOLÊNCIA NO MUNICÍPIO DE SÃO  PAULO E DÁ OUTRAS PROVIDÊNCIAS.""";BANCO DE DADOS | COLETA DE DADOS | DIVULGACAO | HOSPITAL | INFORMACAO | INTERNET | ORGAOS MUNICIPAIS | PROGRAMA DE INFORMACOES SOBRE VITIMAS DE VIOLENCIA | PRONTO SOCORRO | VIOLENCIA | VITIMA;Ver. CARLOS NEDER (PT)Ver. LUCILA PIZANI GONÇALVES (PT)
PL 50/2002;"""DISPÕE SOBRE O REVESTIMENTO DAS BARREIRAS DE  PROTE- ÇÃO CONTRA IMPACTOS EM AUTÓDROMOS SITUADOS NO  ÂMBITO DO MUNICÍPIO, E DÁ OUTRAS PROVIDÊNCIAS.""";AUTODROMO | BARREIRA DE PROTECAO | DENGUE | PNEU | PREVENCAO | REVESTIMENTO | SEGURANCA;Ver. GOULART (PSD)
PL 49/2002;"""DISPÕE SOBRE A EXCLUSÃO DOS MINISTROS DE CULTOS  RE- LIGIOSOS DA RESTRIÇÃO IMPOSTA QUANTO À CIRCULAÇÃO  DE VEÍCULOS NO MUNICÍPIO DE SÃO PAULO.""";CADASTRO | CULTO RELIGIOSO | EXCLUSAO | MINISTRO RELIGIOSO | PASTOR | RELIGIAO | RODIZIO DE VEICULOS | VEICULOS;Ver. CARLOS APOLINARIO (MDB)
PL 48/2002;"""DISPÕE SOBRE A EXCLUSÃO DOS  PORTADORES  DE  DOENÇAS CRÔNICAS GRAVES DA RESTRIÇÃO IMPOSTA QUANTO À  CIRCU- LAÇÃO DE VEÍCULOS NO MUNICÍPIO DE SÃO PAULO.""";ASSISTENCIA MEDICO HOSPITALAR | DOENCA CRONICA | DOENCA GRAVE | DOENTE | EXCLUSAO | RODIZIO DE VEICULOS;Ver. CARLOS APOLINARIO (MDB)
PL 47/2002;"""DISPÕE SOBRE A DESTINAÇÃO DE ATÉ 20% (VINTE POR CEN- TO) DAS VAGAS DE CONCURSOS PÚBLICOS MUNICIPAIS A PES- SOAS COM IDADE SUPERIOR A 40 ANOS.""";COMPATIBILIDADE | CONCURSO PUBLICO | EMPREGO PUBLICO | FUNCAO | IDADE | PERCENTAGEM | RESERVA | VAGA;Ver. CARLOS APOLINARIO (MDB)
PL 46/2002;"""DÁ NOVA REDAÇÃO AO PARÁGRAFO 1. DO ART. 12 DA LEI N. 8.424, DE 18 DE AGOSTO DE 1976, E DÁ OUTRAS PROVIDÊN- CIAS.""  (ESTENDE  O  PASSE ESCOLAR AOS ESTUDANTES  DE CURSOS DE QUALIFICAÇÃO PROFISSIONAL E DE CURSOS  PRE- PARATÓRIOS PARA O VESTIBULAR DE INGRESSO NO 3. GRAU.)";ALTERACAO | CURSOS | DESCONTO | ENSINO PROFISSIONALIZANTE | ESTUDANTE | HABILITACAO PROFISSIONAL | LEI 08.424/1976 | LEI 10.839/1990 | PASSE ESCOLAR | REDUCAO | TARIFAS | TRANSPORTE COLETIVO;Ver. TONINHO CAMPANHA (PSB)
PL 45/2002;"[VTA05]        SOBRE A AFIXAÇÃO  DE 'PLACAS  DE  SINALIZAÇÃO SOLIDÁRIA' NOS LOCAIS  QUE  ESPECIFICA, E  DÁ  OUTRAS PROVIDÊNCIAS.""";AREA DE CIRCULACAO | AUXILIO | DEFICIENTE VISUAL | FIXACAO | INCENTIVO | PESSOA COM DEFICIENCIA | PLACA | TEXTO;Ver. TONINHO CAMPANHA (PSB)
PL 44/2002;"""ACRESCENTA PARÁGRAFO ÚNICO AO ART. 1. DA  LEI 11.479 DE 13 DE JANEIRO DE 1994, E DÁ OUTRAS PROVIDÊNCIAS.""";ALTERACAO | DIVULGACAO | DOADOR DE ORGAOS E TECIDOS HUMANOS | HOSPITAL | ISENCAO | LEI 11.479/1994 | ORGAO HUMANO | PAGAMENTO | PLACA | SERVICO FUNERARIO | SERVICO FUNERARIO DO MUNICIPIO | TRANSPLANTE;Ver. TONINHO CAMPANHA (PSB)
PL 43/2002;"""'DISPÕE SOBRE O TRÂNSITO DE BICICLETAS  NOS  PARQUES MUNICIPAIS AOS FINAIS DE SEMANA E FERIADOS  E  DÁ OU- TRAS PROVIDÊNCIAS'""";BICICLETA | CICLOVIA | FERIADOS | FIM DE SEMANA | PARQUE MUNICIPAL | TRANSITO;Ver. FARHAT (PTB)
PL 42/2002;DISPÕE S/ O LIVRE INGR. NAS TRIB. DE HONRA, OU DEPEN- DÊNCIAS RESERVADAS ÀS AUTORIDADES ESPORTIVAS, NOS ES- TÁDIOS E GIN. DE ESPORTES MUN., P/ ATLETAS QUE SAGRA- RAM-SE CAMPEÕES MUNDIAIS DE FUTEBOL EM COPAS DO MUNDO OU GANHADORES DE MEDALHA OLÍMPICA, E DÁ OUTRAS PROVS.;ACESSO | ATLETA | CADASTRO | CAMPEAO ESPORTIVO | DEPENDENCIAS | ESTADIO | GINASIO;Ver. FARHAT (PTB)
PL 41/2002;"""DISPÕE SOBRE A INSTITUIÇÃO DE NORMAS PARA  CONCESSÃO DE ALVARÁ DE LOCALIZAÇÃO E FUNCIONAMENTO PARA  EMPRE- SAS QUE EXERCEM ATIVIDADES DE TRANSPORTE DE  DOCUMEN- TOS E VALORES CONHECIDOS COMO 'MENSAGEIROS'  NO MUNI- CÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.""";ALVARA DE LOCALIZACAO E FUNCIONAMENTO | BICICLETA | CICLISTA | CONCESSAO | EMPRESA DE ENTREGA EXPRESSA | ENTREGA EXPRESSA | REQUISITOS;Ver. WADIH MUTRAN (PDT)
PL 40/2002;"""DISPÕE SOBRE A OBRIGATORIEDADE DE EMBALAGEM HERMÉTI- CA, INDIVIDUAL E DESCARTÁVEL PARA ACONDICIONAMENTO DE 'CANUDINHOS' PELA INDÚSTRIA FABRICANTE E COMÉRCIO  DE GÊNEROS ALIMENTÍCIOS PRATICADOS NO MUNICÍPIO  DE  SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.""";ACONDICIONAMENTO | CANUDO | EMBALAGEM | EMBALAGEM INDIVIDUAL | HIGIENE | PRODUTO DESCARTAVEL;Ver. WADIH MUTRAN (PDT)
PL 39/2002;"""DISPÕE SOBRE A EXCLUSÃO DOS EFEITOS DE OFICIALIZAÇÃO DE LOGRADOURO PÚBLICO, E DÁ OUTRAS PROVIDÊNCIAS.""";ADMINISTRACAO REGIONAL DE SANTANA | ALTERACAO | CABUCU ( AVENIDA ) ( SANTANA ) | DECRETO 10.102/1972 | DECRETO 12.266/1975 | DOMINGOS LUIS ( PARQUE ) | EURICO GASPAR DUTRA ( AVENIDA MARECHAL ) | EXCLUSAO | LEI 04.371/1953 | LOGRADOURO PUBLICO | LUIS DUMONT VILARES ( AVENIDA ) | OFICIALIZACAO | SANTANA ( DISTRITO ) | SEVILHA ( RUA ) | TUCURUVI ( DISTRITO ) | ZUQUIM ( RUA DOUTOR );Executivo - MARTA SUPLICY
PL 38/2002;"""DISPÕE SOBRE  A  PROIBIÇÃO  DE  ESTABELECIMENTOS  DE 'FAST FOOD' UTILIZAREM A MÃO-DE-OBRA DE CLIENTES CON- SUMIDORES, E DÁ OUTRAS PROVIDÊNCIAS.""";CLIENTE | EMPREGADO | LANCHONETE | MAO DE OBRA;Ver. EDIVALDO ESTIMA (CIDADANIA)
PL 37/2002;"""DÁ NOVA REDAÇÃO AO INCISO II DO ART. 31  E  AO PARÁ- GRAFO 4. DO ART. 26, AMBOS DA LEI N. 13.131/2001."" (MULTA EM CASO DE MAUS-TRATOS A ANIMAIS DOMÉSTICOS.)";ADOCAO DE ANIMAL DOMESTICO | ALTERACAO | ANIMAL | ANIMAL DOMESTICO | DESTINACAO | IRREGULARIDADE | LEI 13.131/2001 | LEI 13.531/2003 | MULTA | PROTECAO AOS ANIMAIS | REINCIDENCIA | SACRIFICIO DE ANIMAL;Ver. ROBERTO TRÍPOLI (PV)
PL 36/2002;"""'DISPÕE SOBRE A LIMPEZA DOS BENS PÚBLICOS E PRIVADOS UTILIZADOS PARA SHOWS E EVENTOS DE QUALQUER  NATUREZA NA CIDADE DE SÃO PAULO'""";ASSISTENCIA MEDICA | BENS PARTICULARES | BENS PUBLICOS | EMPRESA DE ORGANIZACAO DE EVENTOS | ESPACO PUBLICO | ESPETACULO | EVENTOS | LIMPEZA | SANITARIO;Ver. ARSELINO TATTO (PT)
PL 35/2002;"""DENOMINA  'DR. LAURO DOS SANTOS LIMA JÚNIOR',  O LO- GRADOURO PÚBLICO INOMINADO, SITUADO  NO  DISTRITO  DO JABAQUARA, E DÁ OUTRAS PROVIDÊNCIAS.""";ADMINISTRACAO REGIONAL DO JABAQUARA | DENOMINACAO | DIARIO DE NOTICIAS ( RUA ) | GAZETA ( RUA ) | JABAQUARA ( DISTRITO ) | JARDIM LOURDES ( JABAQUARA ) | LAURO DOS SANTOS LIMA JUNIOR ( RUA DOUTOR ) | LOGRADOURO PUBLICO;Ver. CELSO JATENE (PL)
PL 34/2002;"""INSTITUI 'PROGRAMA DE CIRURGIA BARIÁTRICA E GASTREC- TOMIA PARCIAL', E DÁ OUTRAS PROVIDÊNCIAS.""";CIRURGIA | CIRURGIA BARIATRICA | GRATUIDADE | HOSPITAL MUNICIPAL | OBESIDADE | OBESIDADE MORBIDA | OBESO | PROGRAMA DE CIRURGIA BARIATRICA E GASTRECTOMIA PARCIAL | REDE MUNICIPAL DE SAUDE;Ver. CELSO JATENE (PL)
PL 33/2002;"""DÁ NOVA DENOMINAÇÃO AO LOGRADOURO PÚBLICO HOJE DENO- MINADO AV. NOVA TRABALHADORES."" (PASSA A CHAMAR-SE AV. PREFEITO CELSO DANIEL.)";ADMINISTRACAO REGIONAL DE ERMELINO MATARAZZO | ADMINISTRACAO REGIONAL DE ITAQUERA | ASSIS RIBEIRO ( RUA DOUTOR ) | CELSO DANIEL ( AVENIDA PREFEITO ) | DENOMINACAO | ITAQUERA ( DISTRITO ) | JACU PESSEGO / NOVA TRABALHADORES ( AVENIDA ) | LOGRADOURO PUBLICO | RAGUEB CHOHFI ( AVENIDA ) | VILA JACUI ( DISTRITO );Ver. JOÃO ANTONIO (PT)
PL 32/2002;"""DISPÕE SOBRE A VEICULAÇÃO DE PROPAGANDA E PUBLICIDA- DE EM VEÍCULOS DE TRANSPORTE ESCOLAR NAS REDES PÚBLI- CA E PARTICULAR DA CIDADE DE SÃO PAULO.""";PUBLICIDADE | TRANSPORTE ESCOLAR | VEICULACAO PUBLICITARIA | VEICULOS;Ver. DALTON SILVANO (UNIÃO)
PL 31/2002;"""ALTERA OS INCISOS I E II  DO  ARTIGO  2.  DA  LEI N. 13.121, DE 27 DE ABRIL DE 2001."" (REF.  A  SERVIDORES MUNICIPAIS DIRETORES DE ENTIDADES DE CLASSE.)";AFASTAMENTO | ALTERACAO | ASSOCIACAO PROFISSIONAL | LEI 13.121/2001 | LIMITACAO | QUANTIDADE | SERVIDOR | SINDICATO;Ver. VANDERLEI JANGROSSI (PL*)
PL 30/2002;"[VTA05]               VEICULAÇÃO DE ANÚNCIOS PROMOCIONAIS NO COMÉRCIO, NO ÂMBITO DO MUNICÍPIO DE SÃO PAULO,  E  DÁ OUTRAS PROVIDÊNCIAS.""";ANUNCIO | DESCONTO | ESTABELECIMENTO COMERCIAL | ETIQUETA | LOJA | PRECO | PRODUTO | PROMOCAO | PUBLICIDADE | REGULAMENTACAO | VALOR | VEICULACAO PUBLICITARIA | VISIBILIDADE;Ver. VANDERLEI JANGROSSI (PL*)
PL 29/2002;PROÍBE O REPASSE ÀS EMPRESAS PRIVADAS FORNECEDORAS DE PRODUTOS ELETRO-ELETRÔNICOS DE DETECÇÃO DE VELOCIDADE E EQUIPAMENTOS FOTOGRÁFICOS DE PARTE DA RECEITA AUFE- RIDA POR ÓRGÃOS PÚBLICOS EM RAZÃO DE COBRANÇA DE MUL- TAS.;ARRECADACAO | CAMPANHA EDUCATIVA | MANUTENCAO | MAQUINA FOTOGRAFICA | MULTA | PROIBICAO | RADAR | RECEITA | REPASSE FINANCEIRO | SETOR PRIVADO | TRANSITO | VIA PUBLICA;Ver. VANDERLEI JANGROSSI (PL*)
PL 28/2002;"""DISPÕE SOBRE A OBRIGATORIEDADE DA IMPLANTAÇÃO DE BI- BLIOTECA E CASA DE CULTURA  EM  CADA SUBPREFEITURA, E DÁ OUTRAS PROVIDÊNCIAS.""";BIBLIOTECA | BIBLIOTECA PUBLICA | CASA DE CULTURA | IMPLANTACAO | SUBPREFEITURA;Ver. GOULART (PSD)Ver. RODRIGO GOULART (PSD)
PL 27/2002;"""PROÍBE A TODOS OS ÓRGÃOS  DA  ADMINISTRAÇÃO  PÚBLICA DIRETA E INDIRETA FIRMAR CONTRATO COM EX-SERVIDOR PÚ- BLICO DEMITIDO OU AFASTADO POR DECISÃO FINAL EM  PRO- CESSO ADMINISTRATIVO, DE NATUREZA PUNITIVA,  E DÁ OU- TRAS PROVIDÊNCIAS.""";AFASTAMENTO | CONTRATO | EX SERVIDOR | ORGAOS MUNICIPAIS | PRESTACAO DE SERVICO | PROCESSO ADMINISTRATIVO | PROIBICAO | SERVIDOR;Ver. GOULART (PSD)Ver. RODRIGO GOULART (PSD)
PL 26/2002;AUTORIZA A CESSÃO, AO IPREM, DO CRÉDITO REFERENTE  AO PRECATÓRIO DE N. 669/92, EXPEDIDO NOS AUTOS DO  PROC. N. 449/88,  EM TRÂMITE PERANTE A 3. VARA  DA  FAZENDA PÚBLICA DE SÃO PAULO, TRATA DA CONSOLIDAÇÃO DE  DÍVI- DAS E DÁ OUTRAS PROVIDÊNCIAS. * REGIME DE URGÊNCIA * (em regime de urgência);AREA MUNICIPAL | CESSAO | CONSOLIDACAO DE DIVIDA | DESAPROPRIACAO | DIVIDA | EMPRESTIMO | IPREM | LEI 12.158/1996 | PAGAMENTO | PMSP | PRECATORIO | VILLA LOBOS ( PARQUE ESTADUAL );Executivo - MARTA SUPLICY
PL 25/2002;"""ATRIBUI À SECRETARIA MUNICIPAL DE SAÚDE A MANUTENÇÃO DAS AÇÕES PREVENTIVAS E CURATIVAS EM SAÚDE BUCAL DES- TINADAS ÀS CRIANÇAS USUÁRIAS DE CENTROS  DE  EDUCAÇÃO INFANTIL E ESCOLAS MUNICIPAIS,  E DÁ OUTRAS PROVIDÊN- CIAS."" (em regime de urgência)";ASSISTENCIA ODONTOLOGICA | CENTRO DE EDUCACAO INFANTIL | COMPETENCIA | CONSULTORIO ODONTOLOGICO | CRECHE | CRIANCA | DENTISTA | ENSINO MUNICIPAL | EQUIPAMENTOS | ESCOLA MUNICIPAL | ESTUDANTE | LEI 11.852/1995 | PREVENCAO | RECURSOS HUMANOS | REVOGACAO | SAUDE BUCAL | SECRETARIA MUNICIPAL DA SAUDE | SECRETARIA MUNICIPAL DE EDUCACAO | TRANSFERENCIA;Executivo - MARTA SUPLICY
PL 24/2002;"ALTERA A LEGISL. RELATIVA AO IMPOSTO  S/  TRANSMISSÃO ""INTER VIVOS"", A QQ. TÍTULO, POR ATO ONEROSO,DE BENS IMÓVEIS, POR NATUREZA OU ACESSÃO FÍSICA,E DE DIREITOS REAIS S/ IMÓVEIS, EXCETO OS DE GARANTIA,BEM COMO CES- SÃO DE DIR. À SUA AQUISIÇÃO - ITBI-IV, E DÁ O. PROV. (em regime de urgência)";ALTERACAO | AQUISICAO | CAIXA ECONOMICA FEDERAL | CONTRIBUINTE | DEBITO FISCAL | DIVISAO | IMOVEL RESIDENCIAL | INCIDENCIA | IPTU | ISENCAO | ITBI IV | LEI 11.154/1991 | LEI 13.107/2000 | LEI 13.402/2002 | LIMITACAO | MULTA | PARCELAMENTO | PATRIMONIO | PRAZO | REGISTRO DE IMOVEIS | REGULARIZACAO | VALOR | VALOR VENAL;Executivo - MARTA SUPLICY
PL 23/2002;"""DISPÕE SOBRE A CRIAÇÃO  DA  COMISSÃO  PERMANENTE  DE AÇÕES FISCALIZATÓRIAS E DE APLICAÇÃO DAS  LEGISLAÇÕES URBANÍSTICA, AMBIENTAL E SANITÁRIA - CAFIS,  E DÁ OU- TRAS PROVIDÊNCIAS."" (em regime de urgência)";COMISSAO PERMANENTE DE ACOES FISCALIZATORIAS | COMPETENCIA | CRIACAO | FISCALIZACAO | LEGISLACAO AMBIENTAL | LEGISLACAO SANITARIA | LEGISLACAO URBANISTICA | LEI DE USO E OCUPACAO DO SOLO | MEMBROS | SECRETARIA DO GOVERNO MUNICIPAL | USO DO SOLO | ZONEAMENTO;Executivo - MARTA SUPLICY
PL 22/2002;"""ESTABELECE MULTAS ADMINISTRATIVAS PARA  O  FUNCIONA- MENTO IRREGULAR DE ATIVIDADE DIVERSA DA  RESIDENCIAL, E DÁ OUTRAS PROVIDÊNCIAS."" (em regime de urgência)";ALVARA DE FUNCIONAMENTO PARA LOCAIS DE REUNIAO | ALVARA DE LOCALIZACAO E FUNCIONAMENTO | EMPRESA | ESTABELECIMENTO | ESTABELECIMENTO COMERCIAL | FIXACAO | FUNCIONAMENTO | HABITACAO | IMOVEL RESIDENCIAL | INDUSTRIA | INFRACAO | IRREGULARIDADE | LEI 08.001/1973 | LEI 08.432/1976 | MULTA | REVOGACAO | USO DO SOLO | USO RESIDENCIAL | VISIBILIDADE | ZONA RESIDENCIAL | ZONEAMENTO;Executivo - MARTA SUPLICY
PL 21/2002;"""DISPÕE SOBRE A CONCESSÃO DE APOSENTADORIA  EM  RAZÃO DE DOENÇA GRAVE, CONTAGIOSA OU INCURÁVEL, E DÁ OUTRAS PROVIDÊNCIAS."" (em regime de urgência)";AIDS | APOSENTADORIA | APOSENTADORIA POR INVALIDEZ | CANCER | CEGUEIRA | COMPROVACAO | DOENCA CARDIOVASCULAR | DOENCA GRAVE | DOENCA INCURAVEL | DOENCA MENTAL | DOENCA RENAL | DOENCA TRANSMISSIVEL | ESCLEROSE MULTIPLA | ESPONDILOARTROSE ANQUILOSANTE | HANSENIASE | HEPATOPATIA | INCAPACIDADE | JUNTA MEDICA | LEI 09.065/1980 | LEI 11.276/1992 | MEMBROS | OSTEITE DEFORMANTE | OSTEOMIELITE | PARALISIA | REVOGACAO | SERVIDOR | SINDROME DE PARKINSON | TUBERCULOSE;Executivo - MARTA SUPLICY
PL 20/2002;"""AUTORIZA O EXECUTIVO A INCLUIR, NO ACORDO DE AMORTI- ZAÇÃO DE DÍVIDAS PARA COM O INSTITUTO NACIONAL DO SE- GURO SOCIAL - INSS, AS DÍVIDAS DAS SOCIEDADES DE ECO- NOMIA MISTA MUNICIPAIS."" (em regime de urgência)";ACORDO | AMORTIZACAO | ANHEMBI ( EMPRESA ) | CET | COHAB / SP | DIVIDA | FUNDO DE PARTICIPACAO DOS MUNICIPIOS | INCLUSAO | INSS | LEI 09.639/1998 ( FEDERAL ) | MEDIDA PROVISORIA 2.187-13/2001 | PAGAMENTO | PRODAM | RETENCAO | SOCIEDADE DE ECONOMIA MISTA | SPTRANS;Executivo - MARTA SUPLICY
